loc1,lat1,lon1,loc2,lat2,lon2,distance
23,42.813187,-70.886188,13,42.691187,-71.145062,25.11584113
23,42.813187,-70.886188,14,42.476687,-70.943687,37.7114836
23,42.813187,-70.886188,15,42.539063,-71.033062,32.76079866
23,42.813187,-70.886188,16,42.582062,-70.766188,27.50737618
23,42.813187,-70.886188,17,42.492438,-70.869187,35.69275115
23,42.813187,-70.886188,18,42.782938,-71.013188,10.89412059
23,42.813187,-70.886188,19,42.733063,-71.171563,24.93873785
23,42.813187,-70.886188,20,42.624813,-70.975813,22.18903586
23,42.813187,-70.886188,21,42.479062,-70.920438,37.25846142
23,42.813187,-70.886188,22,42.744187,-70.916438,8.059884897
24,42.700563,-71.116563,25,42.544562,-70.974187,20.89515315
24,42.700563,-71.116563,26,42.652187,-70.609562,41.79480076
24,42.700563,-71.116563,27,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,28,42.506312,-70.911563,27.35070426
24,42.700563,-71.116563,29,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,30,42.460813,-71.022437,27.75055258
24,42.700563,-71.116563,32,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,33,42.628687,-70.847813,23.38270505
24,42.700563,-71.116563,34,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,1,42.851062,-70.942437,21.95520056
24,42.700563,-71.116563,2,42.657187,-71.155438,5.776002636
24,42.700563,-71.116563,3,42.564813,-70.881187,24.46677036
24,42.700563,-71.116563,4,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,5,42.582062,-70.931438,20.07286678
24,42.700563,-71.116563,6,42.582062,-70.766188,31.54325369
24,42.700563,-71.116563,7,42.724063,-70.986438,10.94796536
24,42.700563,-71.116563,8,42.613438,-70.676187,37.29219262
24,42.700563,-71.116563,9,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,10,42.628687,-70.847813,23.38270505
24,42.700563,-71.116563,11,42.787188,-71.106938,9.664275356
24,42.700563,-71.116563,12,42.688563,-70.850938,21.74941087
24,42.700563,-71.116563,13,42.691187,-71.145062,2.551754361
24,42.700563,-71.116563,14,42.476687,-70.943687,28.63560951
24,42.700563,-71.116563,15,42.539063,-71.033062,19.21381571
24,42.700563,-71.116563,16,42.582062,-70.766188,31.54325369
24,42.700563,-71.116563,17,42.492438,-70.869187,30.75044548
24,42.700563,-71.116563,18,42.782938,-71.013188,12.45660531
24,42.700563,-71.116563,19,42.733063,-71.171563,5.766253951
24,42.700563,-71.116563,20,42.624813,-70.975813,14.26184386
24,42.700563,-71.116563,21,42.479062,-70.920438,29.40075651
24,42.700563,-71.116563,22,42.744187,-70.916438,17.05254634
24,42.700563,-71.116563,23,42.813187,-70.886188,22.59641296
25,42.544562,-70.974187,26,42.652187,-70.609562,32.15532556
25,42.544562,-70.974187,27,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,28,42.506312,-70.911563,6.665310374
25,42.544562,-70.974187,29,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,30,42.460813,-71.022437,10.11768048
25,42.544562,-70.974187,31,42.479062,-70.920438,8.512062805
25,42.544562,-70.974187,33,42.628687,-70.847813,13.94780748
25,42.544562,-70.974187,34,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,1,42.851062,-70.942437,34.17986949
25,42.544562,-70.974187,2,42.657187,-71.155438,19.41436528
25,42.544562,-70.974187,3,42.564813,-70.881187,7.943461439
25,42.544562,-70.974187,4,42.624813,-70.975813,8.924496957
25,42.544562,-70.974187,5,42.582062,-70.931438,5.444708193
25,42.544562,-70.974187,6,42.582062,-70.766188,17.53771132
25,42.544562,-70.974187,7,42.724063,-70.986438,19.98474532
25,42.544562,-70.974187,8,42.613438,-70.676187,25.57331745
25,42.544562,-70.974187,9,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,10,42.628687,-70.847813,13.94780748
25,42.544562,-70.974187,11,42.787188,-71.106938,29.08036787
25,42.544562,-70.974187,12,42.688563,-70.850938,18.92359937
25,42.544562,-70.974187,13,42.691187,-71.145062,21.47833968
25,42.544562,-70.974187,14,42.476687,-70.943687,7.950637
25,42.544562,-70.974187,15,42.539063,-71.033062,4.862034392
25,42.544562,-70.974187,16,42.582062,-70.766188,17.53771132
25,42.544562,-70.974187,17,42.492438,-70.869187,10.37533209
25,42.544562,-70.974187,18,42.782938,-71.013188,26.69734516
25,42.544562,-70.974187,19,42.733063,-71.171563,26.45757624
25,42.544562,-70.974187,20,42.624813,-70.975813,8.924496957
25,42.544562,-70.974187,21,42.479062,-70.920438,8.512062805
25,42.544562,-70.974187,22,42.744187,-70.916438,22.69427276
25,42.544562,-70.974187,23,42.813187,-70.886188,30.72375266
25,42.544562,-70.974187,24,42.700563,-71.116563,20.89515315
26,42.652187,-70.609562,27,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,28,42.506312,-70.911563,29.57251753
26,42.652187,-70.609562,29,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,30,42.460813,-71.022437,39.95558288
26,42.652187,-70.609562,31,42.479062,-70.920438,31.91803108
26,42.652187,-70.609562,32,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,34,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,1,42.851062,-70.942437,35.03921085
26,42.652187,-70.609562,2,42.657187,-71.155438,44.64424277
26,42.652187,-70.609562,3,42.564813,-70.881187,24.25991952
26,42.652187,-70.609562,4,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,5,42.582062,-70.931438,27.46837267
26,42.652187,-70.609562,6,42.582062,-70.766188,15.00201775
26,42.652187,-70.609562,7,42.724063,-70.986438,31.82363964
26,42.652187,-70.609562,8,42.613438,-70.676187,6.947783415
26,42.652187,-70.609562,9,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,10,42.628687,-70.847813,19.66264629
26,42.652187,-70.609562,11,42.787188,-71.106938,43.31628238
26,42.652187,-70.609562,12,42.688563,-70.850938,20.14460863
26,42.652187,-70.609562,13,42.691187,-71.145062,43.99453081
26,42.652187,-70.609562,14,42.476687,-70.943687,33.60951706
26,42.652187,-70.609562,15,42.539063,-71.033062,36.877576
26,42.652187,-70.609562,16,42.582062,-70.766188,15.00201775
26,42.652187,-70.609562,17,42.492438,-70.869187,27.70401383
26,42.652187,-70.609562,18,42.782938,-71.013188,36.03736124
26,42.652187,-70.609562,19,42.733063,-71.171563,46.80348914
26,42.652187,-70.609562,20,42.624813,-70.975813,30.11341641
26,42.652187,-70.609562,21,42.479062,-70.920438,31.91803108
26,42.652187,-70.609562,22,42.744187,-70.916438,27.08449061
26,42.652187,-70.609562,23,42.813187,-70.886188,28.82648004
26,42.652187,-70.609562,24,42.700563,-71.116563,41.79480076
26,42.652187,-70.609562,25,42.544562,-70.974187,32.15532556
27,42.744187,-70.916438,28,42.506312,-70.911563,26.45350027
27,42.744187,-70.916438,29,42.744187,-70.916438,0
27,42.744187,-70.916438,30,42.460813,-71.022437,32.6822826
27,42.744187,-70.916438,31,42.479062,-70.920438,29.48237218
27,42.744187,-70.916438,32,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,33,42.628687,-70.847813,14.01448615
27,42.744187,-70.916438,1,42.851062,-70.942437,12.07179374
27,42.744187,-70.916438,2,42.657187,-71.155438,21.79514084
27,42.744187,-70.916438,3,42.564813,-70.881187,20.15272963
27,42.744187,-70.916438,4,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,5,42.582062,-70.931438,18.06915233
27,42.744187,-70.916438,6,42.582062,-70.766188,21.81568073
27,42.744187,-70.916438,7,42.724063,-70.986438,6.139484004
27,42.744187,-70.916438,8,42.613438,-70.676187,24.43540868
27,42.744187,-70.916438,9,42.782938,-71.013188,8.997120683
27,42.744187,-70.916438,10,42.628687,-70.847813,14.01448615
27,42.744187,-70.916438,11,42.787188,-71.106938,16.2694342
27,42.744187,-70.916438,12,42.688563,-70.850938,8.178663219
27,42.744187,-70.916438,13,42.691187,-71.145062,19.58524787
27,42.744187,-70.916438,14,42.476687,-70.943687,29.82811573
27,42.744187,-70.916438,15,42.539063,-71.033062,24.72321505
27,42.744187,-70.916438,16,42.582062,-70.766188,21.81568073
27,42.744187,-70.916438,17,42.492438,-70.869187,28.25895655
27,42.744187,-70.916438,18,42.782938,-71.013188,8.997120683
27,42.744187,-70.916438,19,42.733063,-71.171563,20.87220418
27,42.744187,-70.916438,20,42.624813,-70.975813,14.13320392
27,42.744187,-70.916438,21,42.479062,-70.920438,29.48237218
27,42.744187,-70.916438,22,42.744187,-70.916438,0
27,42.744187,-70.916438,23,42.813187,-70.886188,8.059884897
27,42.744187,-70.916438,24,42.700563,-71.116563,17.05254634
27,42.744187,-70.916438,25,42.544562,-70.974187,22.69427276
27,42.744187,-70.916438,26,42.652187,-70.609562,27.08449061
28,42.506312,-70.911563,29,42.744187,-70.916438,26.45350027
28,42.506312,-70.911563,30,42.460813,-71.022437,10.40483713
28,42.506312,-70.911563,31,42.479062,-70.920438,3.116212303
28,42.506312,-70.911563,32,42.624813,-70.975813,14.18844708
28,42.506312,-70.911563,33,42.628687,-70.847813,14.57459772
28,42.506312,-70.911563,34,42.782938,-71.013188,31.86269355
28,42.506312,-70.911563,2,42.657187,-71.155438,26.07940254
28,42.506312,-70.911563,3,42.564813,-70.881187,6.964883394
28,42.506312,-70.911563,4,42.624813,-70.975813,14.18844708
28,42.506312,-70.911563,5,42.582062,-70.931438,8.578946678
28,42.506312,-70.911563,6,42.582062,-70.766188,14.58720272
28,42.506312,-70.911563,7,42.724063,-70.986438,24.97599862
28,42.506312,-70.911563,8,42.613438,-70.676187,22.66126273
28,42.506312,-70.911563,9,42.782938,-71.013188,31.86269355
28,42.506312,-70.911563,10,42.628687,-70.847813,14.57459772
28,42.506312,-70.911563,11,42.787188,-71.106938,35.0824625
28,42.506312,-70.911563,12,42.688563,-70.850938,20.86410784
28,42.506312,-70.911563,13,42.691187,-71.145062,28.06914704
28,42.506312,-70.911563,14,42.476687,-70.943687,4.217702902
28,42.506312,-70.911563,15,42.539063,-71.033062,10.60213328
28,42.506312,-70.911563,16,42.582062,-70.766188,14.58720272
28,42.506312,-70.911563,17,42.492438,-70.869187,3.801214351
28,42.506312,-70.911563,18,42.782938,-71.013188,31.86269355
28,42.506312,-70.911563,19,42.733063,-71.171563,32.98967803
28,42.506312,-70.911563,20,42.624813,-70.975813,14.18844708
28,42.506312,-70.911563,21,42.479062,-70.920438,3.116212303
28,42.506312,-70.911563,22,42.744187,-70.916438,26.45350027
28,42.506312,-70.911563,23,42.813187,-70.886188,34.18597167
28,42.506312,-70.911563,24,42.700563,-71.116563,27.35070426
28,42.506312,-70.911563,25,42.544562,-70.974187,6.665310374
28,42.506312,-70.911563,26,42.652187,-70.609562,29.57251753
28,42.506312,-70.911563,27,42.744187,-70.916438,26.45350027
29,42.744187,-70.916438,30,42.460813,-71.022437,32.6822826
29,42.744187,-70.916438,31,42.479062,-70.920438,29.48237218
29,42.744187,-70.916438,32,42.624813,-70.975813,14.13320392
29,42.744187,-70.916438,33,42.628687,-70.847813,14.01448615
29,42.744187,-70.916438,34,42.782938,-71.013188,8.997120683
29,42.744187,-70.916438,1,42.851062,-70.942437,12.07179374
29,42.744187,-70.916438,3,42.564813,-70.881187,20.15272963
29,42.744187,-70.916438,4,42.624813,-70.975813,14.13320392
29,42.744187,-70.916438,5,42.582062,-70.931438,18.06915233
29,42.744187,-70.916438,6,42.582062,-70.766188,21.81568073
29,42.744187,-70.916438,7,42.724063,-70.986438,6.139484004
29,42.744187,-70.916438,8,42.613438,-70.676187,24.43540868
29,42.744187,-70.916438,9,42.782938,-71.013188,8.997120683
29,42.744187,-70.916438,10,42.628687,-70.847813,14.01448615
29,42.744187,-70.916438,11,42.787188,-71.106938,16.2694342
29,42.744187,-70.916438,12,42.688563,-70.850938,8.178663219
29,42.744187,-70.916438,13,42.691187,-71.145062,19.58524787
29,42.744187,-70.916438,14,42.476687,-70.943687,29.82811573
29,42.744187,-70.916438,15,42.539063,-71.033062,24.72321505
29,42.744187,-70.916438,16,42.582062,-70.766188,21.81568073
29,42.744187,-70.916438,17,42.492438,-70.869187,28.25895655
29,42.744187,-70.916438,18,42.782938,-71.013188,8.997120683
29,42.744187,-70.916438,19,42.733063,-71.171563,20.87220418
29,42.744187,-70.916438,20,42.624813,-70.975813,14.13320392
29,42.744187,-70.916438,21,42.479062,-70.920438,29.48237218
29,42.744187,-70.916438,22,42.744187,-70.916438,0
29,42.744187,-70.916438,23,42.813187,-70.886188,8.059884897
29,42.744187,-70.916438,24,42.700563,-71.116563,17.05254634
29,42.744187,-70.916438,25,42.544562,-70.974187,22.69427276
29,42.744187,-70.916438,26,42.652187,-70.609562,27.08449061
29,42.744187,-70.916438,27,42.744187,-70.916438,0
29,42.744187,-70.916438,28,42.506312,-70.911563,26.45350027
30,42.460813,-71.022437,31,42.479062,-70.920438,8.608624885
30,42.460813,-71.022437,32,42.624813,-70.975813,18.63170692
30,42.460813,-71.022437,33,42.628687,-70.847813,23.51806059
30,42.460813,-71.022437,34,42.782938,-71.013188,35.82665917
30,42.460813,-71.022437,1,42.851062,-70.942437,43.88408563
30,42.460813,-71.022437,2,42.657187,-71.155438,24.40217155
30,42.460813,-71.022437,4,42.624813,-70.975813,18.63170692
30,42.460813,-71.022437,5,42.582062,-70.931438,15.40741896
30,42.460813,-71.022437,6,42.582062,-70.766188,24.9557742
30,42.460813,-71.022437,7,42.724063,-70.986438,29.42002438
30,42.460813,-71.022437,8,42.613438,-70.676187,33.05797556
30,42.460813,-71.022437,9,42.782938,-71.013188,35.82665917
30,42.460813,-71.022437,10,42.628687,-70.847813,23.51806059
30,42.460813,-71.022437,11,42.787188,-71.106938,36.94393155
30,42.460813,-71.022437,12,42.688563,-70.850938,28.95756852
30,42.460813,-71.022437,13,42.691187,-71.145062,27.51394569
30,42.460813,-71.022437,14,42.476687,-70.943687,6.696100038
30,42.460813,-71.022437,15,42.539063,-71.033062,8.744494757
30,42.460813,-71.022437,16,42.582062,-70.766188,24.9557742
30,42.460813,-71.022437,17,42.492438,-70.869187,13.05104119
30,42.460813,-71.022437,18,42.782938,-71.013188,35.82665917
30,42.460813,-71.022437,19,42.733063,-71.171563,32.64113444
30,42.460813,-71.022437,20,42.624813,-70.975813,18.63170692
30,42.460813,-71.022437,21,42.479062,-70.920438,8.608624885
30,42.460813,-71.022437,22,42.744187,-70.916438,32.6822826
30,42.460813,-71.022437,23,42.813187,-70.886188,40.73650971
30,42.460813,-71.022437,24,42.700563,-71.116563,27.75055258
30,42.460813,-71.022437,25,42.544562,-70.974187,10.11768048
30,42.460813,-71.022437,26,42.652187,-70.609562,39.95558288
30,42.460813,-71.022437,27,42.744187,-70.916438,32.6822826
30,42.460813,-71.022437,28,42.506312,-70.911563,10.40483713
30,42.460813,-71.022437,29,42.744187,-70.916438,32.6822826
31,42.479062,-70.920438,32,42.624813,-70.975813,16.82956561
31,42.479062,-70.920438,33,42.628687,-70.847813,17.6690578
31,42.479062,-70.920438,34,42.782938,-71.013188,34.63095417
31,42.479062,-70.920438,1,42.851062,-70.942437,41.40360306
31,42.479062,-70.920438,2,42.657187,-71.155438,27.6162355
31,42.479062,-70.920438,3,42.564813,-70.881187,10.06305125
31,42.479062,-70.920438,5,42.582062,-70.931438,11.48849094
31,42.479062,-70.920438,6,42.582062,-70.766188,17.05663585
31,42.479062,-70.920438,7,42.724063,-70.986438,27.77328064
31,42.479062,-70.920438,8,42.613438,-70.676187,24.9725896
31,42.479062,-70.920438,9,42.782938,-71.013188,34.63095417
31,42.479062,-70.920438,10,42.628687,-70.847813,17.6690578
31,42.479062,-70.920438,11,42.787188,-71.106938,37.50547364
31,42.479062,-70.920438,12,42.688563,-70.850938,23.98029794
31,42.479062,-70.920438,13,42.691187,-71.145062,29.90894165
31,42.479062,-70.920438,14,42.476687,-70.943687,1.924864431
31,42.479062,-70.920438,15,42.539063,-71.033062,11.39026344
31,42.479062,-70.920438,16,42.582062,-70.766188,17.05663585
31,42.479062,-70.920438,17,42.492438,-70.869187,4.458022273
31,42.479062,-70.920438,18,42.782938,-71.013188,34.63095417
31,42.479062,-70.920438,19,42.733063,-71.171563,34.93008378
31,42.479062,-70.920438,20,42.624813,-70.975813,16.82956561
31,42.479062,-70.920438,21,42.479062,-70.920438,0
31,42.479062,-70.920438,22,42.744187,-70.916438,29.48237218
31,42.479062,-70.920438,23,42.813187,-70.886188,37.25846142
31,42.479062,-70.920438,24,42.700563,-71.116563,29.40075651
31,42.479062,-70.920438,25,42.544562,-70.974187,8.512062805
31,42.479062,-70.920438,26,42.652187,-70.609562,31.91803108
31,42.479062,-70.920438,27,42.744187,-70.916438,29.48237218
31,42.479062,-70.920438,28,42.506312,-70.911563,3.116212303
31,42.479062,-70.920438,29,42.744187,-70.916438,29.48237218
31,42.479062,-70.920438,30,42.460813,-71.022437,8.608624885
32,42.624813,-70.975813,33,42.628687,-70.847813,10.48118937
32,42.624813,-70.975813,34,42.782938,-71.013188,17.8459646
32,42.624813,-70.975813,1,42.851062,-70.942437,25.30497511
32,42.624813,-70.975813,2,42.657187,-71.155438,15.12723827
32,42.624813,-70.975813,3,42.564813,-70.881187,10.22296589
32,42.624813,-70.975813,4,42.624813,-70.975813,0
32,42.624813,-70.975813,6,42.582062,-70.766188,17.80328973
32,42.624813,-70.975813,7,42.724063,-70.986438,11.07022693
32,42.624813,-70.975813,8,42.613438,-70.676187,24.54952973
32,42.624813,-70.975813,9,42.782938,-71.013188,17.8459646
32,42.624813,-70.975813,10,42.628687,-70.847813,10.48118937
32,42.624813,-70.975813,11,42.787188,-71.106938,20.99499361
32,42.624813,-70.975813,12,42.688563,-70.850938,12.43097192
32,42.624813,-70.975813,13,42.691187,-71.145062,15.68506657
32,42.624813,-70.975813,14,42.476687,-70.943687,16.67976375
32,42.624813,-70.975813,15,42.539063,-71.033062,10.62475507
32,42.624813,-70.975813,16,42.582062,-70.766188,17.80328973
32,42.624813,-70.975813,17,42.492438,-70.869187,17.11518354
32,42.624813,-70.975813,18,42.782938,-71.013188,17.8459646
32,42.624813,-70.975813,19,42.733063,-71.171563,20.02362113
32,42.624813,-70.975813,20,42.624813,-70.975813,0
32,42.624813,-70.975813,21,42.479062,-70.920438,16.82956561
32,42.624813,-70.975813,22,42.744187,-70.916438,14.13320392
32,42.624813,-70.975813,23,42.813187,-70.886188,22.18903586
32,42.624813,-70.975813,24,42.700563,-71.116563,14.26184386
32,42.624813,-70.975813,25,42.544562,-70.974187,8.924496957
32,42.624813,-70.975813,26,42.652187,-70.609562,30.11341641
32,42.624813,-70.975813,27,42.744187,-70.916438,14.13320392
32,42.624813,-70.975813,28,42.506312,-70.911563,14.18844708
32,42.624813,-70.975813,29,42.744187,-70.916438,14.13320392
32,42.624813,-70.975813,30,42.460813,-71.022437,18.63170692
32,42.624813,-70.975813,31,42.479062,-70.920438,16.82956561
33,42.628687,-70.847813,34,42.782938,-71.013188,21.83549305
33,42.628687,-70.847813,1,42.851062,-70.942437,25.90634098
33,42.628687,-70.847813,2,42.657187,-71.155438,25.3605952
33,42.628687,-70.847813,3,42.564813,-70.881187,7.609717832
33,42.628687,-70.847813,4,42.624813,-70.975813,10.48118937
33,42.628687,-70.847813,5,42.582062,-70.931438,8.586085789
33,42.628687,-70.847813,7,42.724063,-70.986438,15.52095607
33,42.628687,-70.847813,8,42.613438,-70.676187,14.14487901
33,42.628687,-70.847813,9,42.782938,-71.013188,21.83549305
33,42.628687,-70.847813,10,42.628687,-70.847813,0
33,42.628687,-70.847813,11,42.787188,-71.106938,27.5482095
33,42.628687,-70.847813,12,42.688563,-70.850938,6.662809665
33,42.628687,-70.847813,13,42.691187,-71.145062,25.28048248
33,42.628687,-70.847813,14,42.476687,-70.943687,18.63702611
33,42.628687,-70.847813,15,42.539063,-71.033062,18.14776653
33,42.628687,-70.847813,16,42.582062,-70.766188,8.456185822
33,42.628687,-70.847813,17,42.492438,-70.869187,15.25099969
33,42.628687,-70.847813,18,42.782938,-71.013188,21.83549305
33,42.628687,-70.847813,19,42.733063,-71.171563,28.89765877
33,42.628687,-70.847813,20,42.624813,-70.975813,10.48118937
33,42.628687,-70.847813,21,42.479062,-70.920438,17.6690578
33,42.628687,-70.847813,22,42.744187,-70.916438,14.01448615
33,42.628687,-70.847813,23,42.813187,-70.886188,20.75359803
33,42.628687,-70.847813,24,42.700563,-71.116563,23.38270505
33,42.628687,-70.847813,25,42.544562,-70.974187,13.94780748
33,42.628687,-70.847813,26,42.652187,-70.609562,19.66264629
33,42.628687,-70.847813,27,42.744187,-70.916438,14.01448615
33,42.628687,-70.847813,28,42.506312,-70.911563,14.57459772
33,42.628687,-70.847813,29,42.744187,-70.916438,14.01448615
33,42.628687,-70.847813,30,42.460813,-71.022437,23.51806059
33,42.628687,-70.847813,31,42.479062,-70.920438,17.6690578
33,42.628687,-70.847813,32,42.624813,-70.975813,10.48118937
34,42.782938,-71.013188,1,42.851062,-70.942437,9.522769859
34,42.782938,-71.013188,2,42.657187,-71.155438,18.1813666
34,42.782938,-71.013188,3,42.564813,-70.881187,26.5467793
34,42.782938,-71.013188,4,42.624813,-70.975813,17.8459646
34,42.782938,-71.013188,5,42.582062,-70.931438,23.31455797
34,42.782938,-71.013188,6,42.582062,-70.766188,30.10909887
34,42.782938,-71.013188,8,42.613438,-70.676187,33.37191312
34,42.782938,-71.013188,9,42.782938,-71.013188,0
34,42.782938,-71.013188,10,42.628687,-70.847813,21.83549305
34,42.782938,-71.013188,11,42.787188,-71.106938,7.665212352
34,42.782938,-71.013188,12,42.688563,-70.850938,16.90323931
34,42.782938,-71.013188,13,42.691187,-71.145062,14.8351531
34,42.782938,-71.013188,14,42.476687,-70.943687,34.52498454
34,42.782938,-71.013188,15,42.539063,-71.033062,27.16631303
34,42.782938,-71.013188,16,42.582062,-70.766188,30.10909887
34,42.782938,-71.013188,17,42.492438,-70.869187,34.38284814
34,42.782938,-71.013188,18,42.782938,-71.013188,0
34,42.782938,-71.013188,19,42.733063,-71.171563,14.06926427
34,42.782938,-71.013188,20,42.624813,-70.975813,17.8459646
34,42.782938,-71.013188,21,42.479062,-70.920438,34.63095417
34,42.782938,-71.013188,22,42.744187,-70.916438,8.997120683
34,42.782938,-71.013188,23,42.813187,-70.886188,10.89412059
34,42.782938,-71.013188,24,42.700563,-71.116563,12.45660531
34,42.782938,-71.013188,25,42.544562,-70.974187,26.69734516
34,42.782938,-71.013188,26,42.652187,-70.609562,36.03736124
34,42.782938,-71.013188,27,42.744187,-70.916438,8.997120683
34,42.782938,-71.013188,28,42.506312,-70.911563,31.86269355
34,42.782938,-71.013188,29,42.744187,-70.916438,8.997120683
34,42.782938,-71.013188,30,42.460813,-71.022437,35.82665917
34,42.782938,-71.013188,31,42.479062,-70.920438,34.63095417
34,42.782938,-71.013188,32,42.624813,-70.975813,17.8459646
34,42.782938,-71.013188,33,42.628687,-70.847813,21.83549305